"","lon","lat","depth"
"17066",73.28125,15.7604166666667,-58.8879280090332
"17067",73.2854166666667,15.7604166666667,-58.0272483825684
"17068",73.2895833333333,15.7604166666667,-57.1622161865234
"17069",73.29375,15.7604166666667,-56.3281097412109
"17070",73.2979166666667,15.7604166666667,-55.5392417907715
"17071",73.3020833333333,15.7604166666667,-54.7990989685059
"17072",73.30625,15.7604166666667,-54.0874862670898
"17073",73.3104166666667,15.7604166666667,-53.3468856811523
"17074",73.3145833333333,15.7604166666667,-52.5035171508789
"17075",73.31875,15.7604166666667,-51.5961303710938
"17076",73.3229166666667,15.7604166666667,-50.7579956054688
"17077",73.3270833333333,15.7604166666667,-50.1571273803711
"17078",73.33125,15.7604166666667,-49.7842330932617
"17079",73.3354166666667,15.7604166666667,-49.4674682617188
"17080",73.3395833333333,15.7604166666667,-49.1173896789551
"17081",73.34375,15.7604166666667,-48.6780014038086
"17082",73.3479166666667,15.7604166666667,-48.1448059082031
"17083",73.3520833333333,15.7604166666667,-47.5559539794922
"17084",73.35625,15.7604166666667,-46.9459457397461
"17085",73.3604166666667,15.7604166666667,-46.3612022399902
"17086",73.3645833333333,15.7604166666667,-45.818286895752
"17087",73.36875,15.7604166666667,-45.303466796875
"17088",73.3729166666667,15.7604166666667,-44.8076057434082
"17089",73.3770833333333,15.7604166666667,-44.2864532470703
"17090",73.38125,15.7604166666667,-43.7445678710938
"17091",73.3854166666667,15.7604166666667,-43.2343521118164
"17092",73.3895833333333,15.7604166666667,-42.7591590881348
"17093",73.39375,15.7604166666667,-42.2729415893555
"17094",73.3979166666667,15.7604166666667,-41.7653579711914
"17095",73.4020833333333,15.7604166666667,-41.2625465393066
"17096",73.40625,15.7604166666667,-40.7556266784668
"17097",73.4104166666667,15.7604166666667,-40.2500839233398
"17098",73.4145833333333,15.7604166666667,-39.7426872253418
"17099",73.41875,15.7604166666667,-39.2209014892578
"17100",73.4229166666667,15.7604166666667,-38.6754379272461
"17101",73.4270833333333,15.7604166666667,-38.0194511413574
"17102",73.43125,15.7604166666667,-37.2615127563477
"17103",73.4354166666667,15.7604166666667,-36.5097503662109
"17104",73.4395833333333,15.7604166666667,-35.8082313537598
"17105",73.44375,15.7604166666667,-35.2082290649414
"17106",73.4479166666667,15.7604166666667,-34.6795883178711
"17107",73.4520833333333,15.7604166666667,-34.112621307373
"17108",73.45625,15.7604166666667,-33.4452514648438
"17109",73.4604166666667,15.7604166666667,-32.7673568725586
"17110",73.4645833333333,15.7604166666667,-32.1239318847656
"17111",73.46875,15.7604166666667,-31.5005512237549
"17112",73.4729166666667,15.7604166666667,-30.9543228149414
"17113",73.4770833333333,15.7604166666667,-30.4285697937012
"17114",73.48125,15.7604166666667,-29.9507312774658
"17115",73.4854166666667,15.7604166666667,-29.6150951385498
"17116",73.4895833333333,15.7604166666667,-29.3625240325928
"17117",73.49375,15.7604166666667,-29.0913429260254
"17118",73.4979166666667,15.7604166666667,-28.8408508300781
"17119",73.5020833333333,15.7604166666667,-28.6333961486816
"17120",73.50625,15.7604166666667,-28.290641784668
"17121",73.5104166666667,15.7604166666667,-27.591588973999
"17122",73.5145833333333,15.7604166666667,-26.4923286437988
"17123",73.51875,15.7604166666667,-25.1576709747314
"17124",73.5229166666667,15.7604166666667,-23.8514366149902
"17125",73.5270833333333,15.7604166666667,-23.0074920654297
"17126",73.53125,15.7604166666667,-22.6674613952637
"17127",73.5354166666667,15.7604166666667,-22.4927940368652
"17128",73.5395833333333,15.7604166666667,-22.3843860626221
"17129",73.54375,15.7604166666667,-22.4187622070312
"17130",73.5479166666667,15.7604166666667,-22.5429534912109
"17131",73.5520833333333,15.7604166666667,-22.5398235321045
"17132",73.55625,15.7604166666667,-22.2922210693359
"17133",73.5604166666667,15.7604166666667,-21.7179374694824
"17134",73.5645833333333,15.7604166666667,-20.9300689697266
"17135",73.56875,15.7604166666667,-20.1418876647949
"17136",73.5729166666667,15.7604166666667,-19.434757232666
"17137",73.5770833333333,15.7604166666667,-18.9134998321533
"17138",73.58125,15.7604166666667,-18.5684185028076
"17139",73.5854166666667,15.7604166666667,-18.2654991149902
"17140",73.5895833333333,15.7604166666667,-17.8698043823242
"17141",73.59375,15.7604166666667,-17.131649017334
"17142",73.5979166666667,15.7604166666667,-16.0360240936279
"17143",73.6020833333333,15.7604166666667,-14.8688440322876
"17144",73.60625,15.7604166666667,-13.9542026519775
"17145",73.6104166666667,15.7604166666667,-13.4117984771729
"17146",73.6145833333333,15.7604166666667,-13.0780611038208
"17147",73.61875,15.7604166666667,-12.7932472229004
"17148",73.6229166666667,15.7604166666667,-12.4366502761841
"17149",73.6270833333333,15.7604166666667,-11.9564161300659
"17150",73.63125,15.7604166666667,-11.337869644165
"17151",73.6354166666667,15.7604166666667,-10.4595336914062
"17152",73.6395833333333,15.7604166666667,-9.81502628326416
"17153",73.64375,15.7604166666667,-9.1437292098999
"17154",73.6479166666667,15.7604166666667,-7.49091053009033
"17155",73.6520833333333,15.7604166666667,-5.10675811767578
"17156",73.65625,15.7604166666667,-3.04450058937073
"17157",73.6604166666667,15.7604166666667,-8.13516044616699
"17158",73.6645833333333,15.7604166666667,-3.43256282806396
"17159",73.6770833333333,15.7604166666667,0.921681642532349
"17160",73.1020833333333,15.75625,-75.9760818481445
"17161",73.10625,15.75625,-75.7187652587891
"17162",73.1104166666667,15.75625,-75.0828094482422
"17163",73.1145833333333,15.75625,-74.0922241210938
"17164",73.11875,15.75625,-73.1341552734375
"17165",73.1229166666667,15.75625,-72.2704162597656
"17166",73.1270833333333,15.75625,-71.7524261474609
"17167",73.13125,15.75625,-71.5510864257812
"17168",73.1354166666667,15.75625,-71.3941879272461
"17169",73.1395833333333,15.75625,-71.2554779052734
"17170",73.14375,15.75625,-70.950309753418
"17171",73.1479166666667,15.75625,-70.4585571289062
"17172",73.1520833333333,15.75625,-69.9096755981445
"17173",73.15625,15.75625,-69.2231903076172
"17174",73.1604166666667,15.75625,-68.3274688720703
"17175",73.1645833333333,15.75625,-67.1695861816406
"17176",73.16875,15.75625,-65.7235488891602
"17177",73.1729166666667,15.75625,-64.0519409179688
"17178",73.1770833333333,15.75625,-63.0620422363281
"17179",73.18125,15.75625,-62.7459182739258
"17180",73.1854166666667,15.75625,-62.1869468688965
"17181",73.1895833333333,15.75625,-61.3427658081055
"17182",73.19375,15.75625,-60.4760818481445
"17183",73.1979166666667,15.75625,-59.6039810180664
"17184",73.2020833333333,15.75625,-58.5097808837891
"17185",73.20625,15.75625,-57.2831115722656
"17186",73.2104166666667,15.75625,-56.6232223510742
"17187",73.2145833333333,15.75625,-56.5529441833496
"17188",73.21875,15.75625,-56.4239311218262
"17189",73.2229166666667,15.75625,-56.2129745483398
"17190",73.2270833333333,15.75625,-56.3229827880859
"17191",73.23125,15.75625,-56.7616691589355
"17192",73.2354166666667,15.75625,-57.1360702514648
"17193",73.2395833333333,15.75625,-57.4524688720703
"17194",73.24375,15.75625,-58.0603828430176
"17195",73.2479166666667,15.75625,-58.9624252319336
"17196",73.2520833333333,15.75625,-59.8050956726074
"17197",73.25625,15.75625,-60.5259819030762
"17198",73.2604166666667,15.75625,-60.8977699279785
"17199",73.2645833333333,15.75625,-60.9376678466797
"17200",73.26875,15.75625,-60.8806610107422
"17201",73.2729166666667,15.75625,-60.7255744934082
"17202",73.2770833333333,15.75625,-60.1793785095215
"17203",73.28125,15.75625,-59.2703132629395
"17204",73.2854166666667,15.75625,-58.3485679626465
"17205",73.2895833333333,15.75625,-57.4797325134277
"17206",73.29375,15.75625,-56.6076774597168
"17207",73.2979166666667,15.75625,-55.7311325073242
"17208",73.3020833333333,15.75625,-54.9169845581055
"17209",73.30625,15.75625,-54.1528053283691
"17210",73.3104166666667,15.75625,-53.3469200134277
"17211",73.3145833333333,15.75625,-52.4555244445801
"17212",73.31875,15.75625,-51.5211410522461
"17213",73.3229166666667,15.75625,-50.5766410827637
"17214",73.3270833333333,15.75625,-50.0717315673828
"17215",73.33125,15.75625,-49.9973678588867
"17216",73.3354166666667,15.75625,-49.8824081420898
"17217",73.3395833333333,15.75625,-49.6614151000977
"17218",73.34375,15.75625,-49.2512321472168
"17219",73.3479166666667,15.75625,-48.6684265136719
"17220",73.3520833333333,15.75625,-48.0277290344238
"17221",73.35625,15.75625,-47.3969650268555
"17222",73.3604166666667,15.75625,-46.7733001708984
"17223",73.3645833333333,15.75625,-46.1790771484375
"17224",73.36875,15.75625,-45.6676864624023
"17225",73.3729166666667,15.75625,-45.2304229736328
"17226",73.3770833333333,15.75625,-44.7075309753418
"17227",73.38125,15.75625,-44.1018142700195
"17228",73.3854166666667,15.75625,-43.5782241821289
"17229",73.3895833333333,15.75625,-43.1415863037109
"17230",73.39375,15.75625,-42.6447486877441
"17231",73.3979166666667,15.75625,-42.0793724060059
"17232",73.4020833333333,15.75625,-41.576244354248
"17233",73.40625,15.75625,-41.1233100891113
"17234",73.4104166666667,15.75625,-40.6581993103027
"17235",73.4145833333333,15.75625,-40.1870269775391
"17236",73.41875,15.75625,-39.7849464416504
"17237",73.4229166666667,15.75625,-39.4620513916016
"17238",73.4270833333333,15.75625,-38.8433532714844
"17239",73.43125,15.75625,-37.9284973144531
"17240",73.4354166666667,15.75625,-37.0877876281738
"17241",73.4395833333333,15.75625,-36.303279876709
"17242",73.44375,15.75625,-35.6654968261719
"17243",73.4479166666667,15.75625,-35.1011734008789
"17244",73.4520833333333,15.75625,-34.3674430847168
"17245",73.45625,15.75625,-33.3763198852539
"17246",73.4604166666667,15.75625,-32.7023124694824
"17247",73.4645833333333,15.75625,-32.4265060424805
"17248",73.46875,15.75625,-32.1721267700195
"17249",73.4729166666667,15.75625,-32.0844230651855
"17250",73.4770833333333,15.75625,-31.710823059082
"17251",73.48125,15.75625,-31.0873470306396
"17252",73.4854166666667,15.75625,-30.7274265289307
"17253",73.4895833333333,15.75625,-30.5123443603516
"17254",73.49375,15.75625,-30.0448913574219
"17255",73.4979166666667,15.75625,-29.5156631469727
"17256",73.5020833333333,15.75625,-29.2243061065674
"17257",73.50625,15.75625,-28.8369789123535
"17258",73.5104166666667,15.75625,-28.0464038848877
"17259",73.5145833333333,15.75625,-26.8480968475342
"17260",73.51875,15.75625,-25.3909339904785
"17261",73.5229166666667,15.75625,-23.7707252502441
"17262",73.5270833333333,15.75625,-22.894624710083
"17263",73.53125,15.75625,-22.8214721679688
"17264",73.5354166666667,15.75625,-22.7155055999756
"17265",73.5395833333333,15.75625,-22.55002784729
"17266",73.54375,15.75625,-22.6471099853516
"17267",73.5479166666667,15.75625,-22.9529132843018
"17268",73.5520833333333,15.75625,-22.9557704925537
"17269",73.55625,15.75625,-22.6134033203125
"17270",73.5604166666667,15.75625,-21.8239517211914
"17271",73.5645833333333,15.75625,-20.8270740509033
"17272",73.56875,15.75625,-19.9731769561768
"17273",73.5729166666667,15.75625,-19.1217021942139
"17274",73.5770833333333,15.75625,-18.6279850006104
"17275",73.58125,15.75625,-18.484733581543
"17276",73.5854166666667,15.75625,-18.3050403594971
"17277",73.5895833333333,15.75625,-18.1245231628418
"17278",73.59375,15.75625,-17.4680347442627
"17279",73.5979166666667,15.75625,-16.2655448913574
"17280",73.6020833333333,15.75625,-14.9507055282593
"17281",73.60625,15.75625,-14.038064956665
"17282",73.6104166666667,15.75625,-13.6138687133789
"17283",73.6145833333333,15.75625,-13.2469034194946
"17284",73.61875,15.75625,-12.8586101531982
"17285",73.6229166666667,15.75625,-12.2836694717407
"17286",73.6270833333333,15.75625,-11.5162296295166
"17287",73.63125,15.75625,-10.6593818664551
"17288",73.6354166666667,15.75625,-9.48963260650635
"17289",73.6395833333333,15.75625,-8.30815696716309
"17290",73.64375,15.75625,-7.78996801376343
"17291",73.6479166666667,15.75625,-6.9968433380127
"17292",73.6520833333333,15.75625,-4.55757093429565
"17293",73.65625,15.75625,-1.32551372051239
"17294",73.6604166666667,15.75625,-5.91951847076416
"17295",73.6645833333333,15.75625,-12.684962272644
"17296",73.66875,15.75625,-20.5435104370117
"17297",73.6729166666667,15.75625,-11.6754465103149
"17298",73.68125,15.75625,0.591796875
"17299",73.1020833333333,15.7520833333333,-75.9309005737305
"17300",73.10625,15.7520833333333,-75.570068359375
"17301",73.1104166666667,15.7520833333333,-74.8856430053711
"17302",73.1145833333333,15.7520833333333,-73.8995666503906
"17303",73.11875,15.7520833333333,-72.9473495483398
"17304",73.1229166666667,15.7520833333333,-72.0745620727539
"17305",73.1270833333333,15.7520833333333,-71.577751159668
"17306",73.13125,15.7520833333333,-71.4486465454102
"17307",73.1354166666667,15.7520833333333,-71.3825378417969
"17308",73.1395833333333,15.7520833333333,-71.3390655517578
"17309",73.14375,15.7520833333333,-71.1405029296875
"17310",73.1479166666667,15.7520833333333,-70.777099609375
"17311",73.1520833333333,15.7520833333333,-70.3776473999023
"17312",73.15625,15.7520833333333,-69.8246994018555
"17313",73.1604166666667,15.7520833333333,-68.9270324707031
"17314",73.1645833333333,15.7520833333333,-67.6294250488281
"17315",73.16875,15.7520833333333,-66.019889831543
"17316",73.1729166666667,15.7520833333333,-64.1892318725586
"17317",73.1770833333333,15.7520833333333,-63.032169342041
"17318",73.18125,15.7520833333333,-62.5307006835938
"17319",73.1854166666667,15.7520833333333,-61.7807807922363
"17320",73.1895833333333,15.7520833333333,-60.7867164611816
"17321",73.19375,15.7520833333333,-59.893383026123
"17322",73.1979166666667,15.7520833333333,-59.1192436218262
"17323",73.2020833333333,15.7520833333333,-58.1638870239258
"17324",73.20625,15.7520833333333,-57.0715560913086
"17325",73.2104166666667,15.7520833333333,-56.546314239502
"17326",73.2145833333333,15.7520833333333,-56.6117324829102
"17327",73.21875,15.7520833333333,-56.6009063720703
"17328",73.2229166666667,15.7520833333333,-56.475944519043
"17329",73.2270833333333,15.7520833333333,-56.6229209899902
"17330",73.23125,15.7520833333333,-57.0541152954102
"17331",73.2354166666667,15.7520833333333,-57.4026298522949
"17332",73.2395833333333,15.7520833333333,-57.6992034912109
"17333",73.24375,15.7520833333333,-58.3183937072754
"17334",73.2479166666667,15.7520833333333,-59.2648506164551
"17335",73.2520833333333,15.7520833333333,-60.1657867431641
"17336",73.25625,15.7520833333333,-60.9424896240234
"17337",73.2604166666667,15.7520833333333,-61.3455772399902
"17338",73.2645833333333,15.7520833333333,-61.3869972229004
"17339",73.26875,15.7520833333333,-61.3191299438477
"17340",73.2729166666667,15.7520833333333,-61.1421546936035
"17341",73.2770833333333,15.7520833333333,-60.5380973815918
"17342",73.28125,15.7520833333333,-59.5444259643555
"17343",73.2854166666667,15.7520833333333,-58.5545539855957
"17344",73.2895833333333,15.7520833333333,-57.6436729431152
"17345",73.29375,15.7520833333333,-56.7412986755371
"17346",73.2979166666667,15.7520833333333,-55.8262100219727
"17347",73.3020833333333,15.7520833333333,-54.9524040222168
"17348",73.30625,15.7520833333333,-54.1250457763672
"17349",73.3104166666667,15.7520833333333,-53.3041191101074
"17350",73.3145833333333,15.7520833333333,-52.4640007019043
"17351",73.31875,15.7520833333333,-51.608829498291
