"","x","y","GillNet","Trawler","HC","HS","mean.depth","rel.prop"
"72",73.2139833333333,16.2525703,0,0,0,0,-36.4730511886998,NA
"73",73.2139833333333,16.2798703,0,0,0,0,-31.5183192032876,NA
"74",73.2139833333333,16.3071703,0,0,0,0,-33.4233643039452,NA
"75",73.2139833333333,16.3344703,0,0,0,0,-37.248036877371,NA
"76",73.2139833333333,16.3617703,0,0,0,0,-37.292954973513,NA
"77",73.2423833333333,15.8703703,0,0,0,0,-57.6722011817975,NA
"78",73.2423833333333,15.8976703,0,0,0,0,-46.0119288547385,NA
"79",73.2423833333333,15.9249703,0,0,0,0,-41.8015305721592,NA
"80",73.2423833333333,15.9522703,0,5.93934259308423,1.97978086436141,0,-44.5284796800412,1
"81",73.2423833333333,15.9795703,0,0.0562994457540998,0.0187664819180333,0,-46.6402914294451,1
"82",73.2423833333333,16.0068703,0,0,0,0,-45.5040783425657,NA
"83",73.2423833333333,16.0341703,0,0,0,0,-44.1836217597506,NA
"84",73.2423833333333,16.0614703,0,33.6913247285756,1.97807418127834,0,-42.7401037026363,1
"85",73.2423833333333,16.0887703,0,0.33008905455496,0.0193800820121491,0,-41.5945525114718,1
"86",73.2423833333333,16.1160703,0,5.93658931888852,1.97886310629617,0,-41.8780491911969,1
"87",73.2423833333333,16.1433703,0,0.0541243299002414,0.0180414433000805,0,-40.5366325947474,1
"88",73.2423833333333,16.1706703,0,0,0,0,-37.2250803194964,NA
"89",73.2423833333333,16.1979703,0,52.8990957251518,0,0,-36.8413386646508,NA
"90",73.2423833333333,16.2252703,0,0.372695550259965,0,0,-37.8079989411435,NA
"91",73.2423833333333,16.2525703,0,0,0,0,-36.3378432551435,NA
"92",73.2423833333333,16.2798703,0,0,0,0,-34.5053495509182,NA
"93",73.2423833333333,16.3071703,0,0,0,0,-37.2055946552,NA
"94",73.2423833333333,16.3344703,0,0,0,0,-34.9169366444015,NA
"95",73.2423833333333,16.3617703,0,0,0,0,-29.9986875582358,NA
"96",73.2707833333333,15.8703703,0,0,0,0,-53.1024840314042,NA
"97",73.2707833333333,15.8976703,0,0,0,0,-47.4932829084157,NA
"98",73.2707833333333,15.9249703,0,0,0,0,-43.8089097869902,NA
"99",73.2707833333333,15.9522703,0,0.00831610677911599,0.00277203559303866,0,-43.0731896525562,1
"100",73.2707833333333,15.9795703,0,7.88289604713667e-05,2.62763201571222e-05,0,-43.7481753026313,1
"101",73.2707833333333,16.0068703,0,0,0,0,-41.8806023954999,NA
"102",73.2707833333333,16.0341703,0,0,0,0,-40.3731413146341,NA
"103",73.2707833333333,16.0614703,0,130.823023245165,0.0027696459415689,8.89906774180199,-38.9337027578639,0.000311131940624109
"104",73.2707833333333,16.0887703,0,1.28173197120954,2.713546640477e-05,0.087188167309447,-38.2823092061679,0.000311131940624109
"105",73.2707833333333,16.1160703,0,17.8135462529049,0.00277075057303042,0,-38.0067951975746,1
"106",73.2707833333333,16.1433703,0,0.162407436710806,2.52611407039453e-05,0,-36.0140984675467,1
"107",73.2707833333333,16.1706703,0,0,0,0,-28.5816847043863,NA
"108",73.2707833333333,16.1979703,0,0.074067882374941,0,0,-33.9525587631045,NA
"109",73.2707833333333,16.2252703,0,0.000521838224262761,0,0,-36.8057387933069,NA
"110",73.2707833333333,16.2525703,0,0,0,0,-35.5813673831405,NA
"111",73.2707833333333,16.2798703,0,0,0,0,-34.8389587081822,NA
"112",73.2707833333333,16.3071703,0,0,0,0,-34.4888834801838,NA
"113",73.2707833333333,16.3344703,0,0,0,0,-33.9395336363744,NA
"114",73.2707833333333,16.3617703,0,0,0,0,-29.0923692044974,NA
"115",73.2991833333333,15.8703703,0,0,0,0,-48.8724356972163,NA
"116",73.2991833333333,15.8976703,0,0,0,0,-48.4453544800459,NA
"117",73.2991833333333,15.9249703,0,0,0,0,-43.4766550197851,NA
"118",73.2991833333333,15.9522703,0,0,0,0,-39.9432428905426,NA
"119",73.2991833333333,15.9795703,0.988968680220467,31.6469977670549,0,0.988968680220467,-39.536260275685,0
"120",73.2991833333333,16.0068703,0.00966003902547482,0.309121248815194,0,0.00966003902547482,-37.088206987269,0
"121",73.2991833333333,16.0341703,0,0,0,0,-33.4777031353271,NA
"122",73.2991833333333,16.0614703,0,41.1185292106975,0,0.0147294806980808,-35.722726382459,0
"123",73.2991833333333,16.0887703,0.988662036381818,6.334828934113,2.96598610914545,0.000144311344148223,-33.558480862258,0.999951346932302
"124",73.2991833333333,16.1160703,0.00941936335088887,0.0859868907634107,0.0282580900526666,0,-32.6267896105148,1
"125",73.2991833333333,16.1433703,0,0.000268686678557544,0,0,-34.269094495585,NA
"126",73.2991833333333,16.1706703,0,0,0,0,-32.2154470962926,NA
"127",73.2991833333333,16.1979703,0.990551015189093,0,0.990551015189093,0,-31.8855999188121,1
"128",73.2991833333333,16.2252703,0.00697883301417072,0,0.00697883301417072,0,-31.2539383651294,1
"129",73.2991833333333,16.2525703,0,0,0,0,-29.4701804618163,NA
"130",73.2991833333333,16.2798703,0,0,0,0,-27.3544203374226,NA
"131",73.2991833333333,16.3071703,0,0,0,0,-26.6287873194201,NA
"132",73.2991833333333,16.3344703,0,0,0,0,-25.4868518037318,NA
"133",73.2991833333333,16.3617703,0,0,0,0,-24.825057204499,NA
"134",73.3275833333333,15.8703703,0,0,0,0,-40.91265130095,NA
"135",73.3275833333333,15.8976703,0,0,0,0,-36.1490062055645,NA
"136",73.3275833333333,15.9249703,0,0,0,0,-37.9227862707897,NA
"137",73.3275833333333,15.9522703,0,0,0,0,-34.6097577382466,NA
"138",73.3275833333333,15.9795703,0.0018892262498331,17.8573573409687,0,0.0018892262498331,-32.9965620596654,0
"139",73.3275833333333,16.0068703,1.84535664944119e-05,0.174426928026833,0,1.84535664944119e-05,-33.0868388068635,0
"140",73.3275833333333,16.0341703,0,0,0,0,-34.7390131034807,NA
"141",73.3275833333333,16.0614703,10.3769581928722,104.347850295537,10.8710990591994,0.988281732654494,-35.2819581704569,0.916666666666667
"142",73.3275833333333,16.0887703,0.103556364923679,1.03367464251818,0.112174966072441,0.00968264042432182,-31.2696206142769,0.920541353940191
"143",73.3275833333333,16.1160703,0.988693887704191,65.2527169602424,0.988729875311999,0,-31.8676952651098,1
"144",73.3275833333333,16.1433703,0.00901383224802451,0.594912928369618,0.00901383224802451,0,-30.6103801868975,1
"145",73.3275833333333,16.1706703,0,0,0,0,-28.3524109853601,NA
"146",73.3275833333333,16.1979703,0.992190964308273,111.723327782974,0.992190964308273,0,-28.3557731778956,1
"147",73.3275833333333,16.2252703,0.00699038711979374,0.78713608529894,0.00699038711979374,0,-26.7684045592838,1
"148",73.3275833333333,16.2525703,0,0,0,0,-25.42811693364,NA
"149",73.3275833333333,16.2798703,0,0,0,0,-24.7877194057523,NA
"150",73.3275833333333,16.3071703,0,0,0,0,-22.910171550746,NA
"151",73.3275833333333,16.3344703,0,0,0,0,-21.7452570029647,NA
"152",73.3275833333333,16.3617703,0,0,0,0.997284274621152,-21.1176124170683,0
"153",73.3559833333333,15.8703703,0,0,0,0,-33.1711209601133,NA
"154",73.3559833333333,15.8976703,0,0,0,0,-25.7330376576913,NA
"155",73.3559833333333,15.9249703,0,0,0,0,-31.411711861366,NA
"156",73.3559833333333,15.9522703,0.98888241923765,0,0,0.98888241923765,-32.2921311327012,0
"157",73.3559833333333,15.9795703,0.00937368593350369,25.8026538489452,0,0.00937368593350369,-30.7984649510283,0
"158",73.3559833333333,16.0068703,0,0.25203492095024,0,0,-30.9140837834964,NA
"159",73.3559833333333,16.0341703,0,0,0,0,-29.1398012045632,NA
"160",73.3559833333333,16.0614703,17.8070109399143,183.267335840969,14.8439911904111,2.96623002093602,-27.9828951102483,0.833453499216158
"161",73.3559833333333,16.0887703,0.174463291454395,1.79555247844685,0.145433254920638,0.029061489006185,-26.9792476081578,0.833453499216158
"162",73.3559833333333,16.1160703,0.00214103453402421,77.2383808630782,0.00214103453402421,3.95369602994014,-26.8288356618286,0.00054123425690406
"163",73.3559833333333,16.1433703,1.95199723650468e-05,0.70418810907008,1.95199723650468e-05,0.0360461431227686,-26.3141032099819,0.00054123425690406
"164",73.3559833333333,16.1706703,0,0,0,0,-24.6130520582693,NA
"165",73.3559833333333,16.1979703,0.992190964308273,26.3559182514547,1.98223737976935,0.990046415461081,-24.2200664106238,0.666907171835412
"166",73.3559833333333,16.2252703,0.00699038711979374,0.185688116605407,0.0139656650245488,0.00697527790475505,-23.0791679253207,0.666907171835412
"167",73.3559833333333,16.2525703,0,0,0,0,-21.2474163997409,NA
"168",73.3559833333333,16.2798703,0,17.2533642571529,0,0,-20.3034945046137,NA
"169",73.3559833333333,16.3071703,0,0.0641662666563994,0,0,-18.4717902302185,NA
"170",73.3559833333333,16.3344703,0,0,0,0,-16.5835054050466,NA
"171",73.3559833333333,16.3617703,0,0,0,14.9576126020185,-11.5408955005057,0
"172",73.3843833333333,15.8703703,0,0,0,0,-33.1759013267456,NA
"173",73.3843833333333,15.8976703,0,0,0,0,-31.1308221799107,NA
"174",73.3843833333333,15.9249703,0,0,0,0,-29.3397347705294,NA
"175",73.3843833333333,15.9522703,0.00239403074015888,11.8635649920183,0,0.00239403074015888,-26.9931494831892,0
"176",73.3843833333333,15.9795703,2.26931855970327e-05,17.346527755154,0,2.26931855970327e-05,-25.5770173838411,0
"177",73.3843833333333,16.0068703,0,0.168338809148893,0,0,-23.6565024147436,NA
"178",73.3843833333333,16.0341703,0,0,0,0,-23.6137703746166,NA
"179",73.3843833333333,16.0614703,8.68611431092503,119.168459216016,11.8892174322362,17.7871827928243,-23.1642362036161,0.400628692903131
"180",73.3843833333333,16.0887703,0.0851017668123246,1.16754696801882,0.116484008070973,0.174269026183461,-22.7959999841603,0.400628692903131
"181",73.3843833333333,16.1160703,0,16.1834329978979,14.8225818160336,14.8321534998342,-21.7847054826689,0.49983861458046
"182",73.3843833333333,16.1433703,0,12.0104461429702,0.135138589700277,7.05525118855331,-20.7031700876934,0.0187943343640405
"183",73.3843833333333,16.1706703,0.445102030896066,0.101623952217117,0,1.0483962630068,-20.1292269194984,0
"184",73.3843833333333,16.1979703,4.45997594598133,51.78296379121,0.00479369742385587,30.6938046035005,-20.0641043308369,0.000156153625545552
"185",73.3843833333333,16.2252703,0.031397638344941,0.364831948820643,3.37735395033279e-05,0.216195397621056,-19.6747839422382,0.000156193261630965
"186",73.3843833333333,16.2525703,0,0,0,0,-16.5992308003912,NA
"187",73.3843833333333,16.2798703,0,0.0417694597448961,0,0,-13.5035903053606,NA
"188",73.3843833333333,16.3071703,0,0.000155343053803179,0,0,-16.9718161426172,NA
"189",73.3843833333333,16.3344703,0,0,0,0,-11.1120226814291,NA
"190",73.3843833333333,16.3617703,0,0,0,0.036206340956436,-9.58459179404787,0
"191",73.4127833333333,15.8703703,0,0,0,0,-30.6029860458821,NA
"192",73.4127833333333,15.8976703,0,0,0,0,-27.7256399558991,NA
"193",73.4127833333333,15.9249703,0,0,0,0,-25.1948301208196,NA
"194",73.4127833333333,15.9522703,0,9.9155365353688,0,2.96513523829705,-22.7558308849788,0
"195",73.4127833333333,15.9795703,2.96388327866342,8.72361029380002,0.987961092887806,0.0281067252622292,-22.7187858599551,0.972337746791938
"196",73.4127833333333,16.0068703,0.0289505913700505,0.0842923237391033,0.00965019712335015,0,-21.0475217566324,1
"197",73.4127833333333,16.0341703,5.04228936969906,0,0,1.97506962041395,-20.719293114978,0
"198",73.4127833333333,16.0614703,28.1683148861468,60.9926580574403,5.95688328336299,30.6805124210696,-19.0680873055168,0.162590248810788
"199",73.4127833333333,16.0887703,6.69524316586615,0.59757249069813,1.04601702495488,4.25101771763391,-18.1352570285699,0.19747218505946
"200",73.4127833333333,16.1160703,0.0611634832606128,23.7529004554592,0.0490818771453039,6.00483258503016,-17.4007597473896,0.00810746128838867
"201",73.4127833333333,16.1433703,0,0.248307603675617,0.000361693605646303,0.0729245511725887,-14.9701053832869,0.00493535460495747
"202",73.4127833333333,16.1706703,0.990054796975706,43.8825886414288,0,16.8134854491855,-11.6104080038067,0
"203",73.4127833333333,16.1979703,6.45174053897946,0.484038585055361,0,5.16225268944517,-11.4562640625897,0
"204",73.4127833333333,16.2252703,0.0454001876297342,0.000975267537321291,0,0.035437208034996,-13.3929399447967,0
"205",73.4127833333333,16.2525703,0,0,0,0,-9.72525939165132,NA
"206",73.4127833333333,16.2798703,0,0,0,0,-7.26070554586551,NA
"207",73.4127833333333,16.3071703,0,0,0,0,-2.48949624624334,NA
"208",73.4127833333333,16.3344703,0,0,0,0,-0.0352761607962891,NA
"209",73.4127833333333,16.3617703,0,0,0,0,-0.0255783329542281,NA
"210",73.4411833333333,15.8703703,0,0,0,0,-27.9035952184741,NA
"211",73.4411833333333,15.8976703,0,0,0,0,-24.3192959850329,NA
"212",73.4411833333333,15.9249703,0,0,0,0,-21.816401914281,NA
"213",73.4411833333333,15.9522703,0,0.0289803721154086,0,0.00869411163462257,-19.1335437455068,0
"214",73.4411833333333,15.9795703,2.97181802891184,0.0254429705301932,0.00289681358249394,2.96321000025942,-16.0871461934533,0.00097663832232049
"215",73.4411833333333,16.0068703,0.0290280963493185,0.000245838329288737,2.82954686190656e-05,0.0289432099434613,-14.5068921514821,0.000976665458580801
